unique_id,ds,y
305080,2013-01-02,152.0
305080,2013-01-03,111.0
305080,2013-01-04,79.0
305080,2013-01-05,109.0
305080,2013-01-06,183.0
305080,2013-01-07,114.0
305080,2013-01-08,79.0
305080,2013-01-09,82.0
305080,2013-01-10,69.0
305080,2013-01-11,63.0
305080,2013-01-12,77.0
305080,2013-01-13,95.0
305080,2013-01-14,87.0
305080,2013-01-15,51.0
305080,2013-01-16,80.0
305080,2013-01-17,58.0
305080,2013-01-18,48.0
305080,2013-01-19,91.0
305080,2013-01-20,114.0
305080,2013-01-21,63.0
305080,2013-01-22,85.0
305080,2013-01-23,66.0
305080,2013-01-24,34.0
305080,2013-01-25,36.0
305080,2013-01-26,82.0
305080,2013-01-27,112.0
305080,2013-01-28,82.0
305080,2013-01-29,43.0
305080,2013-01-30,58.0
305080,2013-01-31,35.0
305080,2013-02-01,69.0
305080,2013-02-02,146.0
305080,2013-02-03,131.0
305080,2013-02-04,58.0
305080,2013-02-05,64.0
305080,2013-02-06,79.0
305080,2013-02-07,49.0
305080,2013-02-08,54.0
305080,2013-02-09,81.0
305080,2013-02-10,55.0
305080,2013-02-11,67.0
305080,2013-02-12,79.0
305080,2013-02-13,57.0
305080,2013-02-14,52.0
305080,2013-02-15,74.0
305080,2013-02-16,92.0
305080,2013-02-17,82.0
305080,2013-02-18,64.0
305080,2013-02-19,60.0
305080,2013-02-20,68.0
305080,2013-02-21,44.0
305080,2013-02-22,44.0
305080,2013-02-23,69.0
305080,2013-02-24,125.0
305080,2013-02-25,67.0
305080,2013-02-26,70.0
305080,2013-02-27,69.0
305080,2013-02-28,40.0
305080,2013-03-01,82.0
305080,2013-03-02,168.0
305080,2013-03-03,139.0
305080,2013-03-04,78.0
305080,2013-03-05,66.0
305080,2013-03-06,103.0
305080,2013-03-07,41.0
305080,2013-03-08,43.0
305080,2013-03-09,105.0
305080,2013-03-10,110.0
305080,2013-03-11,59.0
305080,2013-03-12,39.0
305080,2013-03-13,82.0
305080,2013-03-14,30.0
305080,2013-03-15,31.0
305080,2013-03-16,137.0
305080,2013-03-17,131.0
305080,2013-03-18,68.0
305080,2013-03-19,75.0
305080,2013-03-20,71.0
305080,2013-03-21,53.0
305080,2013-03-22,49.0
305080,2013-03-23,126.0
305080,2013-03-24,109.0
305080,2013-03-25,83.0
305080,2013-03-26,62.0
305080,2013-03-27,79.0
305080,2013-03-28,59.0
305080,2013-03-29,68.0
305080,2013-03-30,85.0
305080,2013-03-31,89.0
305080,2013-04-01,96.0
305080,2013-04-02,79.0
305080,2013-04-03,80.0
305080,2013-04-04,57.0
305080,2013-04-05,60.0
305080,2013-04-06,141.0
305080,2013-04-07,131.0
305080,2013-04-08,62.0
305080,2013-04-09,36.0
305080,2013-04-10,61.0
305080,2013-04-11,35.0
305080,2013-04-12,45.0
305080,2013-04-13,66.0
305080,2013-04-14,118.0
305080,2013-04-15,53.0
305080,2013-04-16,85.0
305080,2013-04-17,82.0
305080,2013-04-18,50.0
305080,2013-04-19,51.0
305080,2013-04-20,107.0
305080,2013-04-21,123.0
305080,2013-04-22,94.0
305080,2013-04-23,53.0
305080,2013-04-24,79.0
305080,2013-04-25,33.0
305080,2013-04-26,39.0
305080,2013-04-27,171.0
305080,2013-04-28,116.0
305080,2013-04-29,54.0
305080,2013-04-30,41.0
305080,2013-05-01,122.0
305080,2013-05-02,50.0
305080,2013-05-03,100.0
305080,2013-05-04,108.0
305080,2013-05-05,132.0
305080,2013-05-06,64.0
305080,2013-05-07,82.0
305080,2013-05-08,64.0
305080,2013-05-09,39.0
305080,2013-05-10,55.0
305080,2013-05-11,90.0
305080,2013-05-12,76.0
305080,2013-05-13,58.0
305080,2013-05-14,49.0
305080,2013-05-15,85.0
305080,2013-05-16,56.0
305080,2013-05-17,52.0
305080,2013-05-18,96.0
305080,2013-05-19,94.0
305080,2013-05-20,81.0
305080,2013-05-21,50.0
305080,2013-05-22,71.0
305080,2013-05-23,36.0
305080,2013-05-24,70.0
305080,2013-05-25,84.0
305080,2013-05-26,90.0
305080,2013-05-27,59.0
305080,2013-05-28,44.0
305080,2013-05-29,70.0
305080,2013-05-30,42.0
305080,2013-05-31,47.0
305080,2013-06-01,146.0
305080,2013-06-02,141.0
305080,2013-06-03,114.0
305080,2013-06-04,86.0
305080,2013-06-05,70.0
305080,2013-06-06,39.0
305080,2013-06-07,55.0
305080,2013-06-08,103.0
305080,2013-06-09,111.0
305080,2013-06-10,52.0
305080,2013-06-11,35.0
305080,2013-06-12,70.0
305080,2013-06-13,41.0
305080,2013-06-14,36.0
305080,2013-06-15,86.0
305080,2013-06-16,86.0
305080,2013-06-17,94.0
305080,2013-06-18,41.0
305080,2013-06-19,51.0
305080,2013-06-20,39.0
305080,2013-06-21,52.0
305080,2013-06-22,80.0
305080,2013-06-23,110.0
305080,2013-06-24,70.0
305080,2013-06-25,46.0
305080,2013-06-26,57.0
305080,2013-06-27,38.0
305080,2013-06-28,35.0
305080,2013-06-29,102.0
305080,2013-06-30,113.0
305080,2013-07-01,96.0
305080,2013-07-02,71.0
305080,2013-07-03,98.0
305080,2013-07-04,53.0
305080,2013-07-05,89.0
305080,2013-07-06,74.0
305080,2013-07-07,119.0
305080,2013-07-08,63.0
305080,2013-07-09,74.0
305080,2013-07-10,65.0
305080,2013-07-11,87.0
305080,2013-07-12,44.0
305080,2013-07-13,100.0
305080,2013-07-14,103.0
305080,2013-07-15,82.0
305080,2013-07-16,85.0
305080,2013-07-17,73.0
305080,2013-07-18,46.0
305080,2013-07-19,43.0
305080,2013-07-20,76.0
305080,2013-07-21,85.0
305080,2013-07-22,56.0
305080,2013-07-23,49.0
305080,2013-07-24,71.0
305080,2013-07-25,44.0
305080,2013-07-26,35.0
305080,2013-07-27,80.0
305080,2013-07-28,87.0
305080,2013-07-29,68.0
305080,2013-07-30,64.0
305080,2013-07-31,72.0
305080,2013-08-01,73.0
305080,2013-08-02,53.0
305080,2013-08-03,148.0
305080,2013-08-04,114.0
305080,2013-08-05,69.0
305080,2013-08-06,54.0
305080,2013-08-07,56.0
305080,2013-08-08,40.0
305080,2013-08-09,45.0
305080,2013-08-10,95.0
305080,2013-08-11,114.0
305080,2013-08-12,68.0
305080,2013-08-13,49.0
305080,2013-08-14,68.0
305080,2013-08-15,48.0
305080,2013-08-16,72.0
305080,2013-08-17,82.0
305080,2013-08-18,91.0
305080,2013-08-19,40.0
305080,2013-08-20,14.0
305080,2013-08-21,0.0
305080,2013-08-22,0.0
305080,2013-08-23,0.0
305080,2013-08-24,0.0
305080,2013-08-25,0.0
305080,2013-08-26,0.0
305080,2013-08-27,0.0
305080,2013-08-28,60.0
305080,2013-08-29,0.0
305080,2013-08-30,53.0
305080,2013-08-31,110.0
305080,2013-09-01,149.0
305080,2013-09-02,100.0
305080,2013-09-03,59.0
305080,2013-09-04,68.0
305080,2013-09-05,66.0
305080,2013-09-06,66.0
305080,2013-09-07,140.0
305080,2013-09-08,114.0
305080,2013-09-09,113.0
305080,2013-09-10,46.0
305080,2013-09-11,68.0
305080,2013-09-12,57.0
305080,2013-09-13,58.0
305080,2013-09-14,94.0
305080,2013-09-15,130.0
305080,2013-09-16,81.0
305080,2013-09-17,57.0
305080,2013-09-18,85.0
305080,2013-09-19,53.0
305080,2013-09-20,44.0
305080,2013-09-21,97.0
305080,2013-09-22,111.0
305080,2013-09-23,68.0
305080,2013-09-24,34.0
305080,2013-09-25,71.0
305080,2013-09-26,48.0
305080,2013-09-27,59.0
305080,2013-09-28,97.0
305080,2013-09-29,103.0
305080,2013-09-30,56.0
305080,2013-10-01,79.0
305080,2013-10-02,96.0
305080,2013-10-03,52.0
305080,2013-10-04,43.0
305080,2013-10-05,147.0
305080,2013-10-06,147.0
305080,2013-10-07,98.0
305080,2013-10-08,62.0
305080,2013-10-09,54.0
305080,2013-10-10,31.0
305080,2013-10-11,28.0
305080,2013-10-12,105.0
305080,2013-10-13,109.0
305080,2013-10-14,89.0
305080,2013-10-15,57.0
305080,2013-10-16,87.0
305080,2013-10-17,42.0
305080,2013-10-18,59.0
305080,2013-10-19,109.0
305080,2013-10-20,144.0
305080,2013-10-21,58.0
305080,2013-10-22,45.0
305080,2013-10-23,77.0
305080,2013-10-24,41.0
305080,2013-10-25,38.0
305080,2013-10-26,103.0
305080,2013-10-27,90.0
305080,2013-10-28,55.0
305080,2013-10-29,107.0
305080,2013-10-30,78.0
305080,2013-10-31,36.0
305080,2013-11-01,118.0
305080,2013-11-02,173.0
305080,2013-11-03,153.0
305080,2013-11-04,77.0
305080,2013-11-05,63.0
305080,2013-11-06,76.0
305080,2013-11-07,52.0
305080,2013-11-08,49.0
305080,2013-11-09,112.0
305080,2013-11-10,145.0
305080,2013-11-11,74.0
305080,2013-11-12,949.0
305080,2013-11-13,66.0
305080,2013-11-14,48.0
305080,2013-11-15,46.0
305080,2013-11-16,124.0
305080,2013-11-17,134.0
305080,2013-11-18,84.0
305080,2013-11-19,64.0
305080,2013-11-20,79.0
305080,2013-11-21,41.0
305080,2013-11-22,43.0
305080,2013-11-23,112.0
305080,2013-11-24,116.0
305080,2013-11-25,68.0
305080,2013-11-26,54.0
305080,2013-11-27,50.0
305080,2013-11-28,46.0
305080,2013-11-29,82.0
305080,2013-11-30,117.0
305080,2013-12-01,177.0
305080,2013-12-02,100.0
305080,2013-12-03,87.0
305080,2013-12-04,88.0
305080,2013-12-05,56.0
305080,2013-12-06,115.0
305080,2013-12-07,99.0
305080,2013-12-08,130.0
305080,2013-12-09,65.0
305080,2013-12-10,70.0
305080,2013-12-11,84.0
305080,2013-12-12,41.0
305080,2013-12-13,59.0
305080,2013-12-14,110.0
305080,2013-12-15,167.0
305080,2013-12-16,82.0
305080,2013-12-17,137.0
305080,2013-12-18,101.0
305080,2013-12-19,89.0
305080,2013-12-20,62.0
305080,2013-12-21,119.0
305080,2013-12-22,94.0
305080,2013-12-23,73.0
305080,2013-12-24,40.0
305080,2013-12-25,0.0
305080,2013-12-26,66.0
305080,2013-12-27,49.0
305080,2013-12-28,74.0
305080,2013-12-29,65.0
305080,2013-12-30,113.0
305080,2013-12-31,83.0
305080,2014-01-01,0.0
305080,2014-01-02,153.0
305080,2014-01-03,74.0
305080,2014-01-04,191.0
305080,2014-01-05,180.0
305080,2014-01-06,104.0
305080,2014-01-07,78.0
305080,2014-01-08,87.0
305080,2014-01-09,55.0
305080,2014-01-10,71.0
305080,2014-01-11,124.0
305080,2014-01-12,138.0
305080,2014-01-13,78.0
305080,2014-01-14,74.0
305080,2014-01-15,65.0
305080,2014-01-16,63.0
305080,2014-01-17,76.0
305080,2014-01-18,127.0
305080,2014-01-19,144.0
305080,2014-01-20,86.0
305080,2014-01-21,57.0
305080,2014-01-22,76.0
305080,2014-01-23,55.0
305080,2014-01-24,65.0
305080,2014-01-25,88.0
305080,2014-01-26,128.0
305080,2014-01-27,96.0
305080,2014-01-28,56.0
305080,2014-01-29,58.0
305080,2014-01-30,61.0
305080,2014-01-31,57.0
305080,2014-02-01,173.0
305080,2014-02-02,157.0
305080,2014-02-03,81.0
305080,2014-02-04,67.0
305080,2014-02-05,87.0
305080,2014-02-06,60.0
305080,2014-02-07,55.0
305080,2014-02-08,109.0
305080,2014-02-09,86.0
305080,2014-02-10,72.0
305080,2014-02-11,75.0
305080,2014-02-12,63.0
305080,2014-02-13,42.0
305080,2014-02-14,38.0
305080,2014-02-15,80.0
305080,2014-02-16,113.0
305080,2014-02-17,74.0
305080,2014-02-18,43.0
305080,2014-02-19,63.0
305080,2014-02-20,58.0
305080,2014-02-21,45.0
305080,2014-02-22,90.0
305080,2014-02-23,94.0
305080,2014-02-24,82.0
305080,2014-02-25,93.0
305080,2014-02-26,52.0
305080,2014-02-27,51.0
305080,2014-02-28,71.0
305080,2014-03-01,138.0
305080,2014-03-02,90.0
305080,2014-03-03,87.0
305080,2014-03-04,137.0
305080,2014-03-05,94.0
305080,2014-03-06,73.0
305080,2014-03-07,58.0
305080,2014-03-08,109.0
305080,2014-03-09,141.0
305080,2014-03-10,68.0
305080,2014-03-11,43.0
305080,2014-03-12,69.0
305080,2014-03-13,36.0
305080,2014-03-14,30.0
305080,2014-03-15,94.0
305080,2014-03-16,132.0
305080,2014-03-17,73.0
305080,2014-03-18,56.0
305080,2014-03-19,61.0
305080,2014-03-20,85.0
305080,2014-03-21,48.0
305080,2014-03-22,102.0
305080,2014-03-23,122.0
305080,2014-03-24,72.0
305080,2014-03-25,32.0
305080,2014-03-26,16.0
305080,2014-03-27,0.0
305080,2014-03-28,0.0
305080,2014-03-29,119.0
305080,2014-03-30,120.0
305080,2014-03-31,90.0
305080,2014-04-01,160.0
305080,2014-04-02,115.0
305080,2014-04-03,91.0
305080,2014-04-04,77.0
305080,2014-04-05,148.0
305080,2014-04-06,151.0
305080,2014-04-07,71.0
305080,2014-04-08,68.0
305080,2014-04-09,71.0
305080,2014-04-10,52.0
305080,2014-04-11,40.0
305080,2014-04-12,123.0
305080,2014-04-13,118.0
305080,2014-04-14,72.0
305080,2014-04-15,56.0
305080,2014-04-16,74.0
305080,2014-04-17,52.0
305080,2014-04-18,74.0
305080,2014-04-19,64.0
305080,2014-04-20,131.0
305080,2014-04-21,115.0
305080,2014-04-22,53.0
305080,2014-04-23,63.0
305080,2014-04-24,65.0
305080,2014-04-25,33.0
305080,2014-04-26,144.0
305080,2014-04-27,122.0
305080,2014-04-28,71.0
305080,2014-04-29,52.0
305080,2014-04-30,82.0
305080,2014-05-01,102.0
305080,2014-05-02,65.0
305080,2014-05-03,129.0
305080,2014-05-04,141.0
305080,2014-05-05,91.0
305080,2014-05-06,79.0
305080,2014-05-07,68.0
305080,2014-05-08,45.0
305080,2014-05-09,39.0
305080,2014-05-10,97.0
305080,2014-05-11,89.0
305080,2014-05-12,69.0
305080,2014-05-13,70.0
305080,2014-05-14,74.0
305080,2014-05-15,47.0
305080,2014-05-16,68.0
305080,2014-05-17,101.0
305080,2014-05-18,134.0
305080,2014-05-19,89.0
305080,2014-05-20,49.0
305080,2014-05-21,71.0
305080,2014-05-22,52.0
305080,2014-05-23,53.0
305080,2014-05-24,88.0
305080,2014-05-25,110.0
305080,2014-05-26,81.0
305080,2014-05-27,69.0
305080,2014-05-28,47.0
305080,2014-05-29,38.0
305080,2014-05-30,40.0
305080,2014-05-31,117.0
305080,2014-06-01,140.0
305080,2014-06-02,106.0
305080,2014-06-03,72.0
305080,2014-06-04,96.0
305080,2014-06-05,53.0
305080,2014-06-06,62.0
305080,2014-06-07,93.0
305080,2014-06-08,139.0
305080,2014-06-09,72.0
305080,2014-06-10,61.0
305080,2014-06-11,59.0
305080,2014-06-12,49.0
305080,2014-06-13,62.0
305080,2014-06-14,105.0
305080,2014-06-15,58.0
305080,2014-06-16,81.0
305080,2014-06-17,65.0
305080,2014-06-18,60.0
305080,2014-06-19,54.0
305080,2014-06-20,31.0
305080,2014-06-21,74.0
305080,2014-06-22,110.0
305080,2014-06-23,39.0
305080,2014-06-24,54.0
305080,2014-06-25,52.0
305080,2014-06-26,53.0
305080,2014-06-27,47.0
305080,2014-06-28,82.0
305080,2014-06-29,85.0
305080,2014-06-30,66.0
305080,2014-07-01,76.0
305080,2014-07-02,102.0
305080,2014-07-03,52.0
305080,2014-07-04,72.0
305080,2014-07-05,112.0
305080,2014-07-06,128.0
305080,2014-07-07,80.0
305080,2014-07-08,65.0
305080,2014-07-09,75.0
305080,2014-07-10,62.0
305080,2014-07-11,79.0
305080,2014-07-12,101.0
305080,2014-07-13,94.0
305080,2014-07-14,73.0
305080,2014-07-15,74.0
305080,2014-07-16,83.0
305080,2014-07-17,45.0
305080,2014-07-18,47.0
305080,2014-07-19,76.0
305080,2014-07-20,109.0
305080,2014-07-21,46.0
305080,2014-07-22,56.0
305080,2014-07-23,51.0
305080,2014-07-24,50.0
305080,2014-07-25,47.0
305080,2014-07-26,77.0
305080,2014-07-27,92.0
305080,2014-07-28,61.0
305080,2014-07-29,39.0
305080,2014-07-30,55.0
305080,2014-07-31,42.0
305080,2014-08-01,53.0
305080,2014-08-02,128.0
305080,2014-08-03,99.0
305080,2014-08-04,72.0
305080,2014-08-05,84.0
305080,2014-08-06,72.0
305080,2014-08-07,64.0
305080,2014-08-08,57.0
305080,2014-08-09,86.0
305080,2014-08-10,101.0
305080,2014-08-11,72.0
305080,2014-08-12,66.0
305080,2014-08-13,81.0
305080,2014-08-14,65.0
305080,2014-08-15,57.0
305080,2014-08-16,103.0
305080,2014-08-17,110.0
305080,2014-08-18,92.0
305080,2014-08-19,99.0
305080,2014-08-20,92.0
305080,2014-08-21,80.0
305080,2014-08-22,48.0
305080,2014-08-23,101.0
305080,2014-08-24,120.0
305080,2014-08-25,79.0
305080,2014-08-26,81.0
305080,2014-08-27,96.0
305080,2014-08-28,64.0
305080,2014-08-29,80.0
305080,2014-08-30,108.0
305080,2014-08-31,178.0
305080,2014-09-01,128.0
305080,2014-09-02,88.0
305080,2014-09-03,96.0
305080,2014-09-04,56.0
305080,2014-09-05,115.0
305080,2014-09-06,129.0
305080,2014-09-07,177.0
305080,2014-09-08,93.0
305080,2014-09-09,61.0
305080,2014-09-10,90.0
305080,2014-09-11,50.0
305080,2014-09-12,69.0
305080,2014-09-13,97.0
305080,2014-09-14,131.0
305080,2014-09-15,82.0
305080,2014-09-16,17.0
305080,2014-09-17,9.0
305080,2014-09-18,0.0
305080,2014-09-19,0.0
305080,2014-09-20,1.0
305080,2014-09-21,0.0
305080,2014-09-22,0.0
305080,2014-09-23,0.0
305080,2014-09-24,1.0
305080,2014-09-25,33.0
305080,2014-09-26,78.0
305080,2014-09-27,133.0
305080,2014-09-28,133.0
305080,2014-09-29,69.0
305080,2014-09-30,104.0
305080,2014-10-01,120.0
305080,2014-10-02,82.0
305080,2014-10-03,93.0
305080,2014-10-04,185.0
305080,2014-10-05,184.0
305080,2014-10-06,94.0
305080,2014-10-07,84.0
305080,2014-10-08,72.0
305080,2014-10-09,68.0
305080,2014-10-10,106.0
305080,2014-10-11,99.0
305080,2014-10-12,120.0
305080,2014-10-13,102.0
305080,2014-10-14,66.0
305080,2014-10-15,98.0
305080,2014-10-16,71.0
305080,2014-10-17,69.0
305080,2014-10-18,105.0
305080,2014-10-19,115.0
305080,2014-10-20,79.0
305080,2014-10-21,70.0
305080,2014-10-22,70.0
305080,2014-10-23,49.0
305080,2014-10-24,59.0
305080,2014-10-25,115.0
305080,2014-10-26,133.0
305080,2014-10-27,69.0
305080,2014-10-28,57.0
305080,2014-10-29,85.0
305080,2014-10-30,42.0
305080,2014-10-31,52.0
305080,2014-11-01,112.0
305080,2014-11-02,94.0
305080,2014-11-03,200.0
305080,2014-11-04,68.0
305080,2014-11-05,90.0
305080,2014-11-06,54.0
305080,2014-11-07,59.0
305080,2014-11-08,120.0
305080,2014-11-09,135.0
305080,2014-11-10,76.0
305080,2014-11-11,69.0
305080,2014-11-12,63.0
305080,2014-11-13,43.0
305080,2014-11-14,41.0
305080,2014-11-15,77.0
305080,2014-11-16,127.0
305080,2014-11-17,74.0
305080,2014-11-18,56.0
305080,2014-11-19,65.0
305080,2014-11-20,58.0
305080,2014-11-21,65.0
305080,2014-11-22,89.0
305080,2014-11-23,124.0
305080,2014-11-24,109.0
305080,2014-11-25,95.0
305080,2014-11-26,50.0
305080,2014-11-27,52.0
305080,2014-11-28,39.0
305080,2014-11-29,144.0
305080,2014-11-30,142.0
305080,2014-12-01,111.0
305080,2014-12-02,93.0
305080,2014-12-03,94.0
305080,2014-12-04,67.0
305080,2014-12-05,59.0
305080,2014-12-06,103.0
305080,2014-12-07,131.0
305080,2014-12-08,91.0
305080,2014-12-09,87.0
305080,2014-12-10,83.0
305080,2014-12-11,46.0
305080,2014-12-12,61.0
305080,2014-12-13,145.0
305080,2014-12-14,133.0
305080,2014-12-15,78.0
305080,2014-12-16,3113.0
305080,2014-12-17,88.0
305080,2014-12-18,63.0
305080,2014-12-19,109.0
305080,2014-12-20,137.0
305080,2014-12-21,127.0
305080,2014-12-22,100.0
305080,2014-12-23,82.0
305080,2014-12-24,66.0
305080,2014-12-25,0.0
305080,2014-12-26,75.0
305080,2014-12-27,67.0
305080,2014-12-28,71.0
305080,2014-12-29,87.0
305080,2014-12-30,56.0
305080,2014-12-31,86.0
305080,2015-01-01,0.0
305080,2015-01-02,122.0
305080,2015-01-03,108.0
305080,2015-01-04,158.0
305080,2015-01-05,107.0
305080,2015-01-06,103.0
305080,2015-01-07,88.0
305080,2015-01-08,86.0
305080,2015-01-09,68.0
305080,2015-01-10,156.0
305080,2015-01-11,154.0
305080,2015-01-12,80.0
305080,2015-01-13,73.0
305080,2015-01-14,70.0
305080,2015-01-15,41.0
305080,2015-01-16,53.0
305080,2015-01-17,115.0
305080,2015-01-18,126.0
305080,2015-01-19,68.0
305080,2015-01-20,66.0
305080,2015-01-21,83.0
305080,2015-01-22,64.0
305080,2015-01-23,70.0
305080,2015-01-24,134.0
305080,2015-01-25,139.0
305080,2015-01-26,94.0
305080,2015-01-27,60.0
305080,2015-01-28,65.0
305080,2015-01-29,41.0
305080,2015-01-30,53.0
305080,2015-01-31,128.0
305080,2015-02-01,150.0
305080,2015-02-02,81.0
305080,2015-02-03,68.0
305080,2015-02-04,105.0
305080,2015-02-05,47.0
305080,2015-02-06,53.0
305080,2015-02-07,87.0
305080,2015-02-08,107.0
305080,2015-02-09,76.0
305080,2015-02-10,50.0
305080,2015-02-11,63.0
305080,2015-02-12,55.0
305080,2015-02-13,90.0
305080,2015-02-14,53.0
305080,2015-02-15,64.0
305080,2015-02-16,76.0
305080,2015-02-17,96.0
305080,2015-02-18,80.0
305080,2015-02-19,51.0
305080,2015-02-20,63.0
305080,2015-02-21,80.0
305080,2015-02-22,130.0
305080,2015-02-23,74.0
305080,2015-02-24,55.0
305080,2015-02-25,70.0
305080,2015-02-26,44.0
305080,2015-02-27,48.0
305080,2015-02-28,111.0
305080,2015-03-01,182.0
305080,2015-03-02,89.0
305080,2015-03-03,71.0
305080,2015-03-04,101.0
305080,2015-03-05,61.0
305080,2015-03-06,40.0
305080,2015-03-07,102.0
305080,2015-03-08,104.0
305080,2015-03-09,68.0
305080,2015-03-10,60.0
305080,2015-03-11,56.0
305080,2015-03-12,11.0
305080,2015-03-13,1.0
305080,2015-03-14,5.0
305080,2015-03-15,0.0
305080,2015-03-16,0.0
305080,2015-03-17,0.0
305080,2015-03-18,0.0
305080,2015-03-19,0.0
305080,2015-03-20,0.0
305080,2015-03-21,0.0
305080,2015-03-22,0.0
305080,2015-03-23,0.0
305080,2015-03-24,0.0
305080,2015-03-25,0.0
305080,2015-03-26,0.0
305080,2015-03-27,0.0
305080,2015-03-28,0.0
305080,2015-03-29,0.0
305080,2015-03-30,0.0
305080,2015-03-31,0.0
305080,2015-04-01,0.0
305080,2015-04-02,0.0
305080,2015-04-03,0.0
305080,2015-04-04,0.0
305080,2015-04-05,113.0
305080,2015-04-06,149.0
305080,2015-04-07,63.0
305080,2015-04-08,66.0
305080,2015-04-09,65.0
305080,2015-04-10,63.0
305080,2015-04-11,92.0
305080,2015-04-12,117.0
305080,2015-04-13,76.0
305080,2015-04-14,57.0
305080,2015-04-15,55.0
305080,2015-04-16,49.0
305080,2015-04-17,54.0
305080,2015-04-18,117.0
305080,2015-04-19,117.0
305080,2015-04-20,63.0
305080,2015-04-21,57.0
305080,2015-04-22,62.0
305080,2015-04-23,43.0
305080,2015-04-24,38.0
305080,2015-04-25,87.0
305080,2015-04-26,119.0
305080,2015-04-27,66.0
305080,2015-04-28,65.0
305080,2015-04-29,56.0
305080,2015-04-30,50.0
305080,2015-05-01,91.0
305080,2015-05-02,111.0
305080,2015-05-03,135.0
305080,2015-05-04,73.0
305080,2015-05-05,94.0
305080,2015-05-06,82.0
305080,2015-05-07,73.0
305080,2015-05-08,42.0
305080,2015-05-09,92.0
305080,2015-05-10,61.0
305080,2015-05-11,79.0
305080,2015-05-12,45.0
305080,2015-05-13,52.0
305080,2015-05-14,33.0
305080,2015-05-15,43.0
305080,2015-05-16,113.0
305080,2015-05-17,125.0
305080,2015-05-18,54.0
305080,2015-05-19,54.0
305080,2015-05-20,71.0
305080,2015-05-21,61.0
305080,2015-05-22,42.0
305080,2015-05-23,77.0
305080,2015-05-24,132.0
305080,2015-05-25,67.0
305080,2015-05-26,55.0
305080,2015-05-27,75.0
305080,2015-05-28,45.0
305080,2015-05-29,51.0
305080,2015-05-30,141.0
305080,2015-05-31,128.0
305080,2015-06-01,73.0
305080,2015-06-02,55.0
305080,2015-06-03,95.0
305080,2015-06-04,56.0
305080,2015-06-05,46.0
305080,2015-06-06,82.0
305080,2015-06-07,122.0
305080,2015-06-08,63.0
305080,2015-06-09,47.0
305080,2015-06-10,48.0
305080,2015-06-11,27.0
305080,2015-06-12,50.0
305080,2015-06-13,98.0
305080,2015-06-14,116.0
305080,2015-06-15,58.0
305080,2015-06-16,53.0
305080,2015-06-17,79.0
305080,2015-06-18,53.0
305080,2015-06-19,58.0
305080,2015-06-20,84.0
305080,2015-06-21,75.0
305080,2015-06-22,75.0
305080,2015-06-23,62.0
305080,2015-06-24,104.0
305080,2015-06-25,23.0
305080,2015-06-26,43.0
305080,2015-06-27,93.0
305080,2015-06-28,104.0
305080,2015-06-29,65.0
305080,2015-06-30,79.0
305080,2015-07-01,81.0
305080,2015-07-02,59.0
305080,2015-07-03,76.0
305080,2015-07-04,97.0
305080,2015-07-05,68.0
305080,2015-07-06,27.0
305080,2015-07-07,36.0
305080,2015-07-08,121.0
305080,2015-07-09,57.0
305080,2015-07-10,43.0
305080,2015-07-11,87.0
305080,2015-07-12,76.0
305080,2015-07-13,56.0
305080,2015-07-14,53.0
305080,2015-07-15,74.0
305080,2015-07-16,60.0
305080,2015-07-17,44.0
305080,2015-07-18,69.0
305080,2015-07-19,89.0
305080,2015-07-20,63.0
305080,2015-07-21,54.0
305080,2015-07-22,84.0
305080,2015-07-23,50.0
305080,2015-07-24,43.0
305080,2015-07-25,74.0
305080,2015-07-26,81.0
305080,2015-07-27,60.0
305080,2015-07-28,55.0
305080,2015-07-29,53.0
305080,2015-07-30,41.0
305080,2015-07-31,82.0
305080,2015-08-01,104.0
305080,2015-08-02,179.0
305080,2015-08-03,90.0
305080,2015-08-04,68.0
305080,2015-08-05,80.0
305080,2015-08-06,47.0
305080,2015-08-07,43.0
305080,2015-08-08,61.0
305080,2015-08-09,73.0
305080,2015-08-10,89.0
305080,2015-08-11,61.0
305080,2015-08-12,88.0
305080,2015-08-13,35.0
305080,2015-08-14,88.0
305080,2015-08-15,107.0
305080,2015-08-16,77.0
305080,2015-08-17,75.0
305080,2015-08-18,61.0
305080,2015-08-19,61.0
305080,2015-08-20,37.0
305080,2015-08-21,54.0
305080,2015-08-22,63.0
305080,2015-08-23,104.0
305080,2015-08-24,84.0
305080,2015-08-25,77.0
305080,2015-08-26,71.0
305080,2015-08-27,52.0
305080,2015-08-28,68.0
305080,2015-08-29,123.0
305080,2015-08-30,138.0
305080,2015-08-31,104.0
305080,2015-09-01,118.0
305080,2015-09-02,153.0
305080,2015-09-03,93.0
305080,2015-09-04,133.0
305080,2015-09-05,208.0
305080,2015-09-06,217.0
305080,2015-09-07,104.0
305080,2015-09-08,106.0
305080,2015-09-09,114.0
305080,2015-09-10,137.0
305080,2015-09-11,109.0
305080,2015-09-12,136.0
305080,2015-09-13,201.0
305080,2015-09-14,99.0
305080,2015-09-15,91.0
305080,2015-09-16,91.0
305080,2015-09-17,44.0
305080,2015-09-18,62.0
305080,2015-09-19,123.0
305080,2015-09-20,116.0
305080,2015-09-21,104.0
305080,2015-09-22,59.0
305080,2015-09-23,61.0
305080,2015-09-24,47.0
305080,2015-09-25,63.0
305080,2015-09-26,100.0
305080,2015-09-27,75.0
